"subjectid" "activitylabel" "atbodyaccmeanx" "atbodyaccmeany" "atbodyaccmeanz" "atgravityaccmeanx" "atgravityaccmeany" "atgravityaccmeanz" "atbodyaccjerkmeanx" "atbodyaccjerkmeany" "atbodyaccjerkmeanz" "atbodygyromeanx" "atbodygyromeany" "atbodygyromeanz" "atbodygyrojerkmeanx" "atbodygyrojerkmeany" "atbodygyrojerkmeanz" "atbodyaccmagmean" "atgravityaccmagmean" "atbodyaccjerkmagmean" "atbodygyromagmean" "atbodygyrojerkmagmean" "afbodyaccmeanx" "afbodyaccmeany" "afbodyaccmeanz" "afbodyaccmeanfreqx" "afbodyaccmeanfreqy" "afbodyaccmeanfreqz" "afbodyaccjerkmeanx" "afbodyaccjerkmeany" "afbodyaccjerkmeanz" "afbodyaccjerkmeanfreqx" "afbodyaccjerkmeanfreqy" "afbodyaccjerkmeanfreqz" "afbodygyromeanx" "afbodygyromeany" "afbodygyromeanz" "afbodygyromeanfreqx" "afbodygyromeanfreqy" "afbodygyromeanfreqz" "afbodyaccmagmean" "afbodyaccmagmeanfreq" "afbodybodyaccjerkmagmean" "afbodybodyaccjerkmagmeanfreq" "afbodybodygyromagmean" "afbodybodygyromagmeanfreq" "afbodybodygyrojerkmagmean" "afbodybodygyrojerkmagmeanfreq" "atbodyaccstdx" "atbodyaccstdy" "atbodyaccstdz" "atgravityaccstdx" "atgravityaccstdy" "atgravityaccstdz" "atbodyaccjerkstdx" "atbodyaccjerkstdy" "atbodyaccjerkstdz" "atbodygyrostdx" "atbodygyrostdy" "atbodygyrostdz" "atbodygyrojerkstdx" "atbodygyrojerkstdy" "atbodygyrojerkstdz" "atbodyaccmagstd" "atgravityaccmagstd" "atbodyaccjerkmagstd" "atbodygyromagstd" "atbodygyrojerkmagstd" "afbodyaccstdx" "afbodyaccstdy" "afbodyaccstdz" "afbodyaccjerkstdx" "afbodyaccjerkstdy" "afbodyaccjerkstdz" "afbodygyrostdx" "afbodygyrostdy" "afbodygyrostdz" "afbodyaccmagstd" "afbodybodyaccjerkmagstd" "afbodybodygyromagstd" "afbodybodygyrojerkmagstd"
"160" 27 "WALKING" 0.27684 -0.01664 -0.11282 0.94475 -0.18749 -0.12621 0.06843 0.00161 -0.02075 -0.08558 -0.03653 0.11826 -0.07861 -0.04769 -0.06502 -0.23885 -0.23885 -0.2305 -0.39663 -0.56258 -0.3087 -0.13678 -0.31237 -0.30166 0.15428 0.24844 -0.34548 -0.19476 -0.38261 -0.26872 -0.22636 -0.19901 -0.49801 -0.53472 -0.31818 -0.04057 0.00198 -0.12872 -0.32722 0.24353 -0.25993 0.01621 -0.51945 0.14871 -0.62328 0.08597 -0.34847 -0.1873 -0.29731 -0.97986 -0.97379 -0.95659 -0.31618 -0.10409 -0.40118 -0.60686 -0.52986 -0.25012 -0.52325 -0.6341 -0.42634 -0.40735 -0.40735 -0.26613 -0.48245 -0.61871 -0.36525 -0.26774 -0.34551 -0.34661 -0.06551 -0.41795 -0.64234 -0.53094 -0.29784 -0.55039 -0.27973 -0.54688 -0.63924
"161" 27 "WALKING_DOWNSTAIRS" 0.29754 -0.01355 -0.11283 0.93138 -0.16693 -0.14004 0.09362 0.01598 -0.00985 -0.15982 -0.01631 0.15269 -0.05158 -0.0642 -0.0621 0.10807 0.10807 -0.11542 -0.16478 -0.44054 0.08298 -0.06267 -0.2416 -0.39036 0.05306 0.15466 -0.04378 -0.17097 -0.34362 -0.33135 -0.29465 -0.20334 -0.29662 -0.40213 -0.1449 -0.18181 0.23218 0.03672 0.14981 0.06402 0.01085 0.10379 -0.35911 0.09885 -0.46777 0.08412 0.1674 -0.09797 -0.24004 -0.94697 -0.93496 -0.92092 -0.00358 -0.13852 -0.40931 -0.36372 -0.48181 -0.25784 -0.49383 -0.45945 -0.30726 0.12117 0.12117 -0.03863 -0.30795 -0.4658 0.19491 -0.17564 -0.30309 -0.05228 -0.16324 -0.47475 -0.39096 -0.54303 -0.36781 -0.07121 -0.11362 -0.39798 -0.50283
"162" 27 "WALKING_UPSTAIRS" 0.26577 -0.02009 -0.12353 0.868 -0.22927 -0.29464 0.07347 -0.01402 0.00674 -0.09403 0.00212 0.14012 -0.09375 -0.05092 -0.0629 -0.16058 -0.16058 -0.47906 -0.28614 -0.69989 -0.4176 -0.24968 -0.41888 -0.46542 -0.18135 -0.26155 -0.50311 -0.44246 -0.60854 -0.36164 -0.37267 -0.45427 -0.54436 -0.59409 -0.40052 -0.23872 -0.12541 -0.4301 -0.39392 -0.01268 -0.46077 0.11628 -0.60766 -0.12811 -0.71917 0.18485 -0.29543 -0.09501 -0.2307 -0.95643 -0.94771 -0.92667 -0.46806 -0.42683 -0.63372 -0.56246 -0.58796 -0.16996 -0.69577 -0.71114 -0.67687 -0.37994 -0.37994 -0.46461 -0.50177 -0.72467 -0.2535 -0.0794 -0.19733 -0.47892 -0.45011 -0.65713 -0.57425 -0.58786 -0.1835 -0.4687 -0.47301 -0.52333 -0.75171
"163" 28 "LAYING" 0.27591 -0.01675 -0.10834 -0.49033 0.14407 0.01575 0.07807 0.00593 0.006 -0.01736 -0.09744 0.09357 -0.10451 -0.0356 -0.05345 -0.95811 -0.95811 -0.97845 -0.9371 -0.97822 -0.97393 -0.95843 -0.96111 -0.33011 -0.07483 0.2333 -0.98001 -0.97809 -0.97025 0.10429 0.00108 0.03821 -0.9468 -0.96582 -0.96116 -0.25886 -0.34947 0.12362 -0.96103 0.03838 -0.97343 0.26685 -0.94421 -0.18113 -0.97183 0.01188 -0.96888 -0.94538 -0.95645 -0.97059 -0.96975 -0.97912 -0.98016 -0.97867 -0.97307 -0.95516 -0.96005 -0.96237 -0.9608 -0.98039 -0.98141 -0.95457 -0.95457 -0.97331 -0.92894 -0.96977 -0.96732 -0.942 -0.95677 -0.9822 -0.98111 -0.97453 -0.95809 -0.95755 -0.96631 -0.95756 -0.97233 -0.93167 -0.96931
"164" 28 "SITTING" 0.27697 -0.01854 -0.11151 0.90733 -0.11259 0.1354 0.07686 0.01483 0.00025 -0.0339 -0.06739 0.08702 -0.09539 -0.0408 -0.0579 -0.95578 -0.95578 -0.97327 -0.95517 -0.98121 -0.97982 -0.94635 -0.95222 -0.01554 -0.01926 -0.00273 -0.97689 -0.96305 -0.97293 0.14768 -0.21134 -0.08962 -0.97372 -0.96311 -0.95418 0.01774 -0.32093 -0.05746 -0.95392 0.02919 -0.96917 0.22911 -0.96029 -0.1377 -0.97946 0.00249 -0.98327 -0.9399 -0.93666 -0.98913 -0.97176 -0.95608 -0.97628 -0.96221 -0.97632 -0.97967 -0.95631 -0.95663 -0.98215 -0.98071 -0.971 -0.94778 -0.94778 -0.9703 -0.95106 -0.97844 -0.98495 -0.93988 -0.93304 -0.97778 -0.96399 -0.97832 -0.98161 -0.9532 -0.96156 -0.95228 -0.97082 -0.95353 -0.97839
"165" 28 "STANDING" 0.27779 -0.01726 -0.10657 0.94851 -0.24765 -0.03858 0.07531 0.00907 -0.00267 -0.02532 -0.0739 0.08651 -0.10224 -0.04313 -0.05258 -0.92547 -0.92547 -0.95955 -0.89424 -0.95968 -0.97251 -0.89343 -0.9345 0.00035 -0.13543 -0.12632 -0.96851 -0.93516 -0.96475 0.14689 -0.35062 -0.1196 -0.88042 -0.94816 -0.92665 -0.31645 -0.35931 -0.19761 -0.92914 -0.08865 -0.95272 0.1333 -0.90965 -0.31738 -0.95875 -0.11244 -0.97774 -0.87568 -0.90512 -0.99005 -0.9628 -0.95178 -0.9686 -0.93376 -0.96976 -0.88403 -0.94 -0.92549 -0.92834 -0.97297 -0.95649 -0.91765 -0.91765 -0.95406 -0.87691 -0.95626 -0.98026 -0.87446 -0.8976 -0.97167 -0.93699 -0.97357 -0.8867 -0.9361 -0.93203 -0.92385 -0.95496 -0.87845 -0.95598
"166" 28 "WALKING" 0.28122 -0.01567 -0.10371 0.94293 -0.22931 -0.12591 0.09311 0.02264 -0.00762 -0.10589 -0.01728 0.11606 -0.09297 -0.05153 -0.05935 -0.18066 -0.18066 -0.29922 -0.31077 -0.54624 -0.28006 -0.12791 -0.35633 -0.37504 -0.05612 -0.013 -0.3626 -0.29454 -0.49875 -0.35321 -0.49241 -0.30104 -0.37468 -0.50468 -0.25502 -0.06201 -0.15092 -0.15507 -0.35215 0.10745 -0.36081 0.12301 -0.5146 -0.00198 -0.59596 -0.07608 -0.293 -0.11788 -0.30092 -0.97669 -0.96878 -0.94422 -0.3357 -0.22012 -0.53747 -0.50379 -0.49768 -0.2426 -0.39941 -0.63901 -0.44092 -0.39269 -0.39269 -0.39044 -0.46051 -0.57986 -0.29883 -0.16878 -0.32604 -0.36711 -0.19175 -0.57457 -0.54548 -0.49747 -0.30824 -0.51157 -0.43627 -0.51681 -0.58907
"167" 28 "WALKING_DOWNSTAIRS" 0.29364 -0.02202 -0.10858 0.92929 -0.23589 -0.12147 0.09726 0.01434 0.00123 -0.14109 0.0071 0.13862 -0.02664 -0.05704 -0.07761 0.10435 0.10435 -0.07075 -0.06824 -0.34041 0.08907 0.18644 -0.30816 -0.35119 0.0116 0.20203 -0.02686 -0.0127 -0.36528 -0.27694 -0.39368 -0.07363 -0.02999 -0.2171 -0.18439 -0.0923 -0.06453 -0.01225 0.18884 0.04069 -0.01288 0.05459 -0.22335 0.11488 -0.39672 0.13126 0.12571 0.15649 -0.34103 -0.95692 -0.9484 -0.91705 -0.01676 0.02655 -0.42705 -0.2681 -0.25936 -0.30702 -0.16394 -0.42456 -0.33621 0.13546 0.13546 -0.04188 -0.22448 -0.40713 0.13779 0.0653 -0.41694 -0.09801 -0.00175 -0.48848 -0.34545 -0.2931 -0.4165 -0.07405 -0.08835 -0.3629 -0.46472
"168" 28 "WALKING_UPSTAIRS" 0.262 -0.02794 -0.12151 0.8545 -0.33322 -0.2652 0.07068 0.02229 0.00749 -0.12936 0.02122 0.10372 -0.08056 -0.04925 -0.07526 -0.18624 -0.18624 -0.38808 -0.26341 -0.62027 -0.2661 -0.19058 -0.40173 -0.37898 -0.08522 -0.19265 -0.31886 -0.358 -0.58781 -0.23207 -0.36275 -0.3072 -0.40363 -0.52206 -0.31821 -0.11572 -0.25107 -0.30325 -0.21351 0.0202 -0.29443 0.17232 -0.53483 -0.05263 -0.6625 0.09913 -0.24206 -0.14675 -0.28598 -0.94469 -0.92764 -0.90051 -0.31267 -0.3316 -0.63748 -0.51881 -0.47931 -0.1893 -0.49428 -0.69057 -0.60356 -0.21192 -0.21192 -0.32536 -0.47692 -0.67013 -0.23372 -0.17855 -0.28168 -0.37027 -0.34902 -0.6879 -0.55638 -0.45998 -0.22624 -0.33462 -0.37449 -0.52818 -0.70485
"169" 29 "LAYING" 0.28729 -0.01719 -0.10946 -0.34678 0.80753 0.59045 0.07188 0.01169 0.00241 -0.02582 -0.07618 0.12741 -0.09953 -0.03867 -0.06744 -0.98649 -0.98649 -0.99272 -0.97192 -0.99732 -0.98662 -0.98903 -0.98947 -0.0876 0.32825 0.33478 -0.99215 -0.98939 -0.99201 0.13861 0.13473 0.16523 -0.99312 -0.99369 -0.97618 0.23594 0.04013 0.2503 -0.9868 0.43584 -0.99399 0.48808 -0.984 0.23376 -0.99761 0.4263 -0.98421 -0.99024 -0.98725 -0.97293 -0.99424 -0.98577 -0.992 -0.98951 -0.99328 -0.99427 -0.99275 -0.97499 -0.99654 -0.99708 -0.99538 -0.98157 -0.98157 -0.99464 -0.97704 -0.99766 -0.98343 -0.99068 -0.98637 -0.99254 -0.99046 -0.9931 -0.99465 -0.99224 -0.97685 -0.98159 -0.99436 -0.97667 -0.99758
"170" 29 "SITTING" 0.27717 -0.01663 -0.11041 0.89156 0.15565 0.28625 0.07454 0.00598 0.00316 -0.03792 -0.07557 0.05804 -0.09536 -0.04 -0.047 -0.97801 -0.97801 -0.99071 -0.96237 -0.99539 -0.99109 -0.9696 -0.97562 -0.02866 0.1076 0.21033 -0.99344 -0.98388 -0.98847 0.27795 0.02773 0.11719 -0.98839 -0.99032 -0.97393 0.06983 -0.17314 -0.01943 -0.97334 0.25097 -0.99009 0.33623 -0.98026 -0.06966 -0.99506 0.30779 -0.99074 -0.96322 -0.96806 -0.98467 -0.9736 -0.96603 -0.99352 -0.98405 -0.99016 -0.99017 -0.98833 -0.97122 -0.99332 -0.99531 -0.99283 -0.96929 -0.96929 -0.99053 -0.97157 -0.9949 -0.99061 -0.96169 -0.9658 -0.99422 -0.98549 -0.99044 -0.99072 -0.98725 -0.97291 -0.97121 -0.98982 -0.97101 -0.99474
"171" 29 "STANDING" 0.27796 -0.01726 -0.10865 0.9745 -0.05848 0.03161 0.0753 0.01151 0.00033 -0.0276 -0.0721 0.08275 -0.09887 -0.04051 -0.05449 -0.98474 -0.98474 -0.99078 -0.98065 -0.99214 -0.99502 -0.97334 -0.98409 0.12867 0.00473 0.17452 -0.99373 -0.98319 -0.98854 0.30325 -0.05587 0.14859 -0.97448 -0.99158 -0.98365 -0.1051 -0.14985 -0.02355 -0.98454 0.17995 -0.98979 0.38802 -0.98087 -0.07233 -0.99167 0.21986 -0.99606 -0.96929 -0.9802 -0.99676 -0.98513 -0.98446 -0.99365 -0.98333 -0.99059 -0.97799 -0.99036 -0.98336 -0.98329 -0.99553 -0.99068 -0.98174 -0.98174 -0.99049 -0.97535 -0.99145 -0.9966 -0.96827 -0.9788 -0.99412 -0.98478 -0.99131 -0.97916 -0.98964 -0.98471 -0.98224 -0.99032 -0.97593 -0.99151
"172" 29 "WALKING" 0.27199 -0.01629 -0.10663 0.96237 -0.12731 0.09557 0.08537 0.02238 0.00941 -0.00795 -0.08196 0.08568 -0.10688 -0.04798 -0.03923 -0.09552 -0.09552 -0.24023 -0.28057 -0.50624 -0.13581 -0.03496 -0.27973 -0.31357 0.23267 0.12019 -0.21046 -0.08802 -0.39487 -0.2013 -0.0699 0.00648 -0.43149 -0.36223 -0.39727 0.18083 -0.36282 0.06195 -0.23568 0.09982 -0.10897 -0.04379 -0.41681 0.03517 -0.6285 0.07968 -0.17433 -0.09175 -0.24282 -0.97825 -0.97527 -0.94598 -0.22143 -0.08717 -0.46175 -0.59886 -0.1818 -0.43023 -0.3959 -0.58794 -0.50413 -0.26269 -0.26269 -0.13303 -0.35881 -0.61222 -0.19035 -0.18206 -0.28334 -0.30733 -0.15502 -0.52903 -0.65431 -0.09413 -0.49411 -0.39325 -0.1695 -0.42915 -0.61866
"173" 29 "WALKING_DOWNSTAIRS" 0.29314 -0.01494 -0.09813 0.94848 -0.07609 0.09196 0.06368 0.00062 -0.01406 -0.03741 -0.0851 0.08222 -0.07439 -0.06714 -0.03596 0.1037 0.1037 -0.13863 -0.12296 -0.53917 0.11066 -0.02122 -0.26669 -0.40387 0.18289 0.04537 -0.03824 -0.09778 -0.41117 -0.27016 -0.20652 -0.13591 -0.18941 -0.46312 -0.19922 -0.1723 -0.37691 -0.02016 0.11597 0.02042 0.00044 0.03273 -0.38145 -0.10159 -0.59657 0.08447 0.16738 -0.12246 -0.22317 -0.94173 -0.9139 -0.8693 -0.02395 -0.07734 -0.47876 -0.28207 -0.39046 -0.31112 -0.3478 -0.69346 -0.37976 0.13448 0.13448 -0.03076 -0.2674 -0.59705 0.18743 -0.23934 -0.26207 -0.09863 -0.12038 -0.54732 -0.31912 -0.35487 -0.41616 -0.03308 -0.07977 -0.32302 -0.62667
"174" 29 "WALKING_UPSTAIRS" 0.26542 -0.02994 -0.118 0.92925 -0.22712 0.04437 0.10634 -0.00068 -0.02907 0.09319 -0.15232 0.08543 -0.13042 -0.0511 -0.06809 0.00834 0.00834 -0.34432 0.04396 -0.61734 -0.10979 -0.19601 -0.32048 -0.43825 -0.13197 -0.51276 -0.22506 -0.40888 -0.64619 -0.37978 -0.44424 -0.51405 -0.26051 -0.39404 -0.3417 -0.29104 -0.66681 -0.20181 -0.1083 -0.14507 -0.2391 -0.00164 -0.35721 -0.39989 -0.69745 0.05358 -0.08677 -0.12212 0.09954 -0.95418 -0.923 -0.85884 -0.18236 -0.38862 -0.67876 -0.3239 0.04611 -0.37481 -0.47493 -0.73422 -0.55841 -0.04146 -0.04146 -0.25448 -0.08004 -0.71284 -0.07906 -0.14125 0.20305 -0.21138 -0.40864 -0.71011 -0.35033 0.23434 -0.44415 -0.15599 -0.28058 -0.07433 -0.75646
"175" 30 "LAYING" 0.28103 -0.01944 -0.10365 -0.34473 0.73266 0.68145 0.07521 0.01076 -0.00037 -0.02678 -0.07614 0.09384 -0.10227 -0.03848 -0.05957 -0.96982 -0.96982 -0.97923 -0.96228 -0.98508 -0.97478 -0.95997 -0.97032 -0.22295 0.07056 0.23026 -0.97688 -0.97169 -0.97563 0.04103 -0.14196 0.06505 -0.97178 -0.96817 -0.96757 -0.06617 -0.23992 0.06746 -0.96284 0.17601 -0.96994 0.17212 -0.962 -0.0802 -0.97782 0.10725 -0.97636 -0.9542 -0.96704 -0.97956 -0.98893 -0.98327 -0.97746 -0.97104 -0.97951 -0.97366 -0.96604 -0.96888 -0.98377 -0.98035 -0.98076 -0.96016 -0.96016 -0.96964 -0.95126 -0.97617 -0.97704 -0.95355 -0.96718 -0.98035 -0.97243 -0.98228 -0.97448 -0.96513 -0.97219 -0.96405 -0.96808 -0.95264 -0.97548
"176" 30 "SITTING" 0.26833 -0.00804 -0.09951 0.82547 0.11458 0.34476 0.076 0.00975 -0.00278 -0.03584 -0.07435 0.0702 -0.09527 -0.04079 -0.04882 -0.95748 -0.95748 -0.98779 -0.95584 -0.99373 -0.985 -0.95407 -0.96627 -0.1227 0.00713 0.09277 -0.98877 -0.9804 -0.98597 0.13668 -0.12778 -0.02148 -0.98703 -0.982 -0.96117 -0.0154 -0.31278 -0.05038 -0.95992 0.07059 -0.98582 0.31876 -0.97387 -0.1466 -0.99175 0.21665 -0.98362 -0.93785 -0.95065 -0.97836 -0.95936 -0.95663 -0.98886 -0.98042 -0.98816 -0.98813 -0.97647 -0.95505 -0.99386 -0.99249 -0.98812 -0.9429 -0.9429 -0.98605 -0.96064 -0.99128 -0.98323 -0.93399 -0.9462 -0.99001 -0.9819 -0.98897 -0.98848 -0.9738 -0.9573 -0.94354 -0.98529 -0.95951 -0.99094
"177" 30 "STANDING" 0.27711 -0.01701 -0.10875 0.96855 -0.10029 0.0243 0.07524 0.01208 0.0019 -0.02761 -0.06703 0.08025 -0.09971 -0.04377 -0.05203 -0.93057 -0.93057 -0.97122 -0.91389 -0.97299 -0.97201 -0.91947 -0.93808 -0.05327 -0.23785 -0.02885 -0.96785 -0.95743 -0.96289 0.06083 -0.26598 -0.06066 -0.91574 -0.94562 -0.93779 -0.39352 -0.30234 -0.24863 -0.93204 -0.1115 -0.95335 0.04947 -0.91744 -0.3183 -0.95924 -0.13172 -0.97755 -0.89165 -0.91285 -0.99642 -0.95814 -0.9492 -0.96843 -0.95731 -0.96889 -0.9114 -0.9407 -0.93083 -0.96011 -0.96813 -0.97084 -0.91657 -0.91657 -0.95076 -0.88724 -0.95599 -0.98042 -0.88557 -0.90728 -0.97221 -0.96044 -0.97395 -0.91171 -0.93946 -0.93517 -0.92173 -0.94663 -0.88887 -0.955
"178" 30 "WALKING" 0.2764 -0.01758 -0.09862 0.96521 -0.15767 -0.00392 0.06886 0.02196 -0.00739 -0.04595 -0.06491 0.08395 -0.08738 -0.0617 -0.0446 -0.19514 -0.19514 -0.35211 -0.02296 -0.47206 -0.3514 -0.19385 -0.30955 -0.34635 0.03062 -0.08375 -0.38959 -0.29952 -0.46703 -0.26887 -0.27483 -0.20122 -0.37444 -0.1759 -0.24735 -0.20768 -0.38073 -0.26265 -0.34236 0.04831 -0.34718 0.11501 -0.35834 -0.06888 -0.54762 0.10234 -0.34639 -0.17355 -0.12047 -0.97975 -0.97017 -0.94395 -0.3744 -0.2707 -0.52135 -0.38792 0.006 -0.18256 -0.46034 -0.49762 -0.4762 -0.35987 -0.35987 -0.35375 -0.26684 -0.54697 -0.34492 -0.21563 -0.09314 -0.41513 -0.28946 -0.57541 -0.39903 0.09554 -0.23794 -0.46985 -0.36653 -0.33154 -0.57858
"179" 30 "WALKING_DOWNSTAIRS" 0.28319 -0.01743 -0.09997 0.958 -0.12671 0.0288 0.08839 -0.00756 -0.01183 -0.07455 -0.06931 0.08957 -0.06159 -0.04968 -0.05435 -0.03739 -0.03739 -0.29373 -0.09553 -0.57433 -0.10696 -0.02166 -0.25806 -0.4633 -0.06409 0.04288 -0.23492 -0.22499 -0.39968 -0.30711 -0.42505 -0.16834 -0.26306 -0.34806 -0.26372 -0.39577 -0.28646 -0.25276 0.0041 -0.07248 -0.12596 -0.12521 -0.35677 -0.17593 -0.61757 0.02271 -0.05777 -0.02726 -0.21727 -0.95889 -0.91867 -0.87766 -0.22664 -0.19465 -0.46707 -0.26592 -0.28539 -0.29537 -0.54276 -0.61379 -0.49888 -0.01357 -0.01357 -0.12528 -0.20826 -0.61766 -0.04052 -0.09346 -0.25739 -0.2898 -0.21743 -0.53551 -0.27838 -0.25573 -0.37154 -0.17853 -0.13312 -0.25236 -0.6455
"180" 30 "WALKING_UPSTAIRS" 0.27141 -0.02533 -0.12469 0.93182 -0.22664 -0.02214 0.05798 -0.00358 0.01615 -0.00355 -0.07796 0.08146 -0.10841 -0.01411 -0.03641 -0.13762 -0.13762 -0.5966 -0.1136 -0.71878 -0.4204 -0.29781 -0.36751 -0.59026 -0.33382 -0.51224 -0.55067 -0.59291 -0.7378 -0.44369 -0.53674 -0.62616 -0.48803 -0.36605 -0.31893 -0.33695 -0.6427 -0.48368 -0.40058 -0.31233 -0.54978 -0.04847 -0.44915 -0.45663 -0.77397 -0.07143 -0.3505 -0.12731 0.02494 -0.95403 -0.91493 -0.8624 -0.53542 -0.58721 -0.76194 -0.49383 -0.08404 -0.21157 -0.74274 -0.74333 -0.66515 -0.32741 -0.32741 -0.56183 -0.16929 -0.77443 -0.32626 -0.10429 0.12144 -0.56156 -0.61082 -0.78475 -0.50348 0.04495 -0.25342 -0.3945 -0.58087 -0.15147 -0.79134
